[Header]
Application Name	LCsolution
Version	1.25
Data File Name	C:\LabSolutions\Data\RWTH\Fabian Ketter\FKE-Cal-FA-2-1a.lcd
Output Date	24.06.2025
Output Time	13:34:54

[File Information]
Type	Data File
Generated	24.06.2025 12:44:38
Generated by	Admin
Modified	24.06.2025 13:05:06
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	24.06.2025 12:45:01
Sample Type	0:Unknown
Level	1
Sample Name	FKE-Cal-FA-2-1a
Sample ID	FKE-Cal-FA-2-1a
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	3
Injection Volume	5

[Original Files]
Data File	C:\LabSolutions\Data\RWTH\Fabian Ketter\FKE-Cal-FA-2-1a.lcd
Method File	C:\LabSolutions\Data\RWTH\aaaMethodenNEU\Formaldehyd_35grad_Methode_052025.lcm
Batch File	C:\LabSolutions\Data\RWTH\Daniel Ditz\Batch.lcb
Report Format File	C:\LabSolutions\Data\RI+UV-Quantifizierung.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	2
Detector ID	Detector A	Detector B
Detector Name	Detector A	Detector B
# of Channels	1	1

[Peak Table(Detector A-Ch1)]
# of Peaks	117
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
0.17500	78
0.18333	82
0.19167	87
0.20000	92
0.20833	95
0.21667	99
0.22500	105
0.23333	109
0.24167	113
0.25000	117
0.25833	120
0.26667	125
0.27500	129
0.28333	133
0.29167	137
0.30000	141
0.30833	144
0.31667	149
0.32500	154
0.33333	158
0.34167	163
0.35000	167
0.35833	172
0.36667	177
0.37500	181
0.38333	185
0.39167	190
0.40000	194
0.40833	199
0.41667	204
0.42500	209
0.43333	213
0.44167	217
0.45000	220
0.45833	224
0.46667	228
0.47500	232
0.48333	237
0.49167	241
0.50000	244
0.50833	249
0.51667	253
0.52500	257
0.53333	262
0.54167	266
0.55000	269
0.55833	274
0.56667	277
0.57500	281
0.58333	285
0.59167	290
0.60000	295
0.60833	299
0.61667	303
0.62500	307
0.63333	311
0.64167	316
0.65000	319
0.65833	323
0.66667	327
0.67500	331
0.68333	335
0.69167	338
0.70000	342
0.70833	347
0.71667	352
0.72500	357
0.73333	362
0.74167	365
0.75000	368
0.75833	372
0.76667	377
0.77500	380
0.78333	383
0.79167	387
0.80000	393
0.80833	398
0.81667	402
0.82500	405
0.83333	409
0.84167	412
0.85000	416
0.85833	421
0.86667	424
0.87500	429
0.88333	433
0.89167	437
0.90000	441
0.90833	445
0.91667	448
0.92500	451
0.93333	455
0.94167	460
0.95000	464
0.95833	467
0.96667	470
0.97500	473
0.98333	476
0.99167	480
1.00000	485
1.00833	489
1.01667	493
1.02500	496
1.03333	500
1.04167	503
1.05000	507
1.05833	510
1.06667	514
1.07500	517
1.08333	521
1.09167	524
1.10000	527
1.10833	531
1.11667	535
1.12500	537
1.13333	540
1.14167	543
1.15000	547
1.15833	551
1.16667	554
1.17500	558
1.18333	562
1.19167	566
1.20000	571
1.20833	574
1.21667	578
1.22500	581
1.23333	585
1.24167	588
1.25000	592
1.25833	596
1.26667	599
1.27500	601
1.28333	603
1.29167	606
1.30000	609
1.30833	612
1.31667	615
1.32500	618
1.33333	621
1.34167	624
1.35000	628
1.35833	631
1.36667	633
1.37500	637
1.38333	640
1.39167	644
1.40000	646
1.40833	650
1.41667	652
1.42500	654
1.43333	656
1.44167	659
1.45000	661
1.45833	664
1.46667	668
1.47500	672
1.48333	674
1.49167	677
1.50000	679
1.50833	683
1.51667	686
1.52500	688
1.53333	690
1.54167	692
1.55000	695
1.55833	698
1.56667	701
1.57500	703
1.58333	706
1.59167	709
1.60000	711
1.60833	713
1.61667	715
1.62500	717
1.63333	720
1.64167	724
1.65000	726
1.65833	728
1.66667	731
1.67500	735
1.68333	738
1.69167	741
1.70000	742
1.70833	745
1.71667	747
1.72500	750
1.73333	752
1.74167	754
1.75000	757
1.75833	759
1.76667	761
1.77500	763
1.78333	765
1.79167	768
1.80000	770
1.80833	772
1.81667	775
1.82500	776
1.83333	778
1.84167	780
1.85000	783
1.85833	786
1.86667	787
1.87500	788
1.88333	789
1.89167	792
1.90000	795
1.90833	797
1.91667	800
1.92500	802
1.93333	803
1.94167	806
1.95000	809
1.95833	811
1.96667	813
1.97500	815
1.98333	816
1.99167	818
2.00000	821
2.00833	824
2.01667	826
2.02500	827
2.03333	829
2.04167	831
2.05000	833
2.05833	835
2.06667	836
2.07500	837
2.08333	838
2.09167	839
2.10000	842
2.10833	844
2.11667	846
2.12500	847
2.13333	849
2.14167	851
2.15000	853
2.15833	854
2.16667	855
2.17500	856
2.18333	857
2.19167	859
2.20000	861
2.20833	861
2.21667	862
2.22500	862
2.23333	862
2.24167	863
2.25000	865
2.25833	866
2.26667	866
2.27500	867
2.28333	867
2.29167	868
2.30000	869
2.30833	870
2.31667	871
2.32500	872
2.33333	874
2.34167	875
2.35000	876
2.35833	877
2.36667	878
2.37500	879
2.38333	879
2.39167	879
2.40000	881
2.40833	883
2.41667	884
2.42500	884
2.43333	885
2.44167	886
2.45000	887
2.45833	887
2.46667	887
2.47500	888
2.48333	888
2.49167	889
2.50000	890
2.50833	891
2.51667	892
2.52500	893
2.53333	894
2.54167	894
2.55000	895
2.55833	895
2.56667	896
2.57500	895
2.58333	896
2.59167	897
2.60000	897
2.60833	899
2.61667	899
2.62500	900
2.63333	900
2.64167	900
2.65000	901
2.65833	901
2.66667	901
2.67500	900
2.68333	900
2.69167	900
2.70000	900
2.70833	900
2.71667	901
2.72500	903
2.73333	903
2.74167	903
2.75000	903
2.75833	905
2.76667	905
2.77500	905
2.78333	905
2.79167	906
2.80000	907
2.80833	906
2.81667	907
2.82500	908
2.83333	908
2.84167	908
2.85000	908
2.85833	908
2.86667	908
2.87500	908
2.88333	908
2.89167	908
2.90000	909
2.90833	910
2.91667	911
2.92500	911
2.93333	910
2.94167	910
2.95000	911
2.95833	913
2.96667	914
2.97500	915
2.98333	915
2.99167	914
3.00000	914
3.00833	914
3.01667	913
3.02500	914
3.03333	914
3.04167	915
3.05000	915
3.05833	914
3.06667	915
3.07500	915
3.08333	915
3.09167	915
3.10000	914
3.10833	914
3.11667	913
3.12500	913
3.13333	914
3.14167	914
3.15000	915
3.15833	914
3.16667	912
3.17500	910
3.18333	909
3.19167	908
3.20000	908
3.20833	908
3.21667	909
3.22500	908
3.23333	907
3.24167	907
3.25000	907
3.25833	907
3.26667	907
3.27500	907
3.28333	907
3.29167	907
3.30000	907
3.30833	907
3.31667	908
3.32500	908
3.33333	908
3.34167	907
3.35000	908
3.35833	907
3.36667	907
3.37500	907
3.38333	906
3.39167	907
3.40000	907
3.40833	907
3.41667	906
3.42500	906
3.43333	906
3.44167	906
3.45000	906
3.45833	906
3.46667	906
3.47500	907
3.48333	907
3.49167	907
3.50000	906
3.50833	907
3.51667	907
3.52500	907
3.53333	906
3.54167	905
3.55000	905
3.55833	904
3.56667	905
3.57500	904
3.58333	905
3.59167	904
3.60000	903
3.60833	902
3.61667	901
3.62500	900
3.63333	900
3.64167	900
3.65000	900
3.65833	899
3.66667	899
3.67500	899
3.68333	899
3.69167	899
3.70000	899
3.70833	899
3.71667	898
3.72500	897
3.73333	896
3.74167	897
3.75000	897
3.75833	896
3.76667	895
3.77500	895
3.78333	895
3.79167	895
3.80000	894
3.80833	893
3.81667	894
3.82500	895
3.83333	894
3.84167	893
3.85000	893
3.85833	893
3.86667	893
3.87500	893
3.88333	892
3.89167	893
3.90000	892
3.90833	891
3.91667	889
3.92500	888
3.93333	887
3.94167	887
3.95000	888
3.95833	887
3.96667	887
3.97500	886
3.98333	885
3.99167	886
4.00000	884
4.00833	883
4.01667	882
4.02500	881
4.03333	880
4.04167	880
4.05000	879
4.05833	878
4.06667	878
4.07500	877
4.08333	875
4.09167	874
4.10000	874
4.10833	872
4.11667	872
4.12500	872
4.13333	872
4.14167	872
4.15000	871
4.15833	871
4.16667	870
4.17500	869
4.18333	869
4.19167	868
4.20000	866
4.20833	865
4.21667	864
4.22500	865
4.23333	864
4.24167	863
4.25000	862
4.25833	861
4.26667	860
4.27500	859
4.28333	859
4.29167	859
4.30000	859
4.30833	860
4.31667	860
4.32500	859
4.33333	857
4.34167	857
4.35000	856
4.35833	856
4.36667	855
4.37500	854
4.38333	853
4.39167	852
4.40000	851
4.40833	851
4.41667	851
4.42500	851
4.43333	851
4.44167	851
4.45000	851
4.45833	850
4.46667	849
4.47500	848
4.48333	847
4.49167	845
4.50000	845
4.50833	845
4.51667	845
4.52500	843
4.53333	842
4.54167	842
4.55000	841
4.55833	840
4.56667	840
4.57500	840
4.58333	840
4.59167	840
4.60000	839
4.60833	839
4.61667	837
4.62500	836
4.63333	835
4.64167	834
4.65000	834
4.65833	833
4.66667	833
4.67500	832
4.68333	832
4.69167	831
4.70000	830
4.70833	829
4.71667	828
4.72500	828
4.73333	827
4.74167	826
4.75000	826
4.75833	826
4.76667	827
4.77500	826
4.78333	825
4.79167	823
4.80000	821
4.80833	820
4.81667	820
4.82500	820
4.83333	819
4.84167	819
4.85000	819
4.85833	818
4.86667	817
4.87500	817
4.88333	816
4.89167	816
4.90000	815
4.90833	814
4.91667	813
4.92500	812
4.93333	811
4.94167	810
4.95000	809
4.95833	809
4.96667	809
4.97500	808
4.98333	807
4.99167	805
5.00000	803
5.00833	802
5.01667	801
5.02500	800
5.03333	800
5.04167	799
5.05000	799
5.05833	799
5.06667	799
5.07500	797
5.08333	796
5.09167	795
5.10000	795
5.10833	794
5.11667	794
5.12500	793
5.13333	793
5.14167	793
5.15000	792
5.15833	791
5.16667	790
5.17500	790
5.18333	789
5.19167	789
5.20000	788
5.20833	787
5.21667	785
5.22500	784
5.23333	784
5.24167	784
5.25000	783
5.25833	782
5.26667	782
5.27500	781
5.28333	780
5.29167	778
5.30000	777
5.30833	776
5.31667	776
5.32500	776
5.33333	775
5.34167	774
5.35000	774
5.35833	773
5.36667	773
5.37500	772
5.38333	771
5.39167	770
5.40000	769
5.40833	767
5.41667	763
5.42500	756
5.43333	747
5.44167	732
5.45000	712
5.45833	688
5.46667	661
5.47500	634
5.48333	606
5.49167	580
5.50000	559
5.50833	543
5.51667	534
5.52500	530
5.53333	533
5.54167	539
5.55000	550
5.55833	563
5.56667	578
5.57500	593
5.58333	609
5.59167	625
5.60000	641
5.60833	656
5.61667	668
5.62500	680
5.63333	690
5.64167	698
5.65000	705
5.65833	711
5.66667	715
5.67500	718
5.68333	720
5.69167	721
5.70000	722
5.70833	722
5.71667	721
5.72500	721
5.73333	721
5.74167	721
5.75000	719
5.75833	718
5.76667	717
5.77500	716
5.78333	715
5.79167	714
5.80000	712
5.80833	711
5.81667	710
5.82500	710
5.83333	709
5.84167	707
5.85000	705
5.85833	703
5.86667	701
5.87500	699
5.88333	697
5.89167	695
5.90000	694
5.90833	692
5.91667	691
5.92500	692
5.93333	692
5.94167	693
5.95000	694
5.95833	693
5.96667	693
5.97500	693
5.98333	693
5.99167	692
6.00000	691
6.00833	691
6.01667	691
6.02500	689
6.03333	688
6.04167	687
6.05000	685
6.05833	684
6.06667	683
6.07500	682
6.08333	683
6.09167	682
6.10000	680
6.10833	678
6.11667	677
6.12500	676
6.13333	675
6.14167	674
6.15000	674
6.15833	673
6.16667	673
6.17500	672
6.18333	672
6.19167	671
6.20000	671
6.20833	670
6.21667	669
6.22500	669
6.23333	667
6.24167	666
6.25000	666
6.25833	665
6.26667	665
6.27500	664
6.28333	663
6.29167	663
6.30000	661
6.30833	659
6.31667	657
6.32500	657
6.33333	656
6.34167	655
6.35000	654
6.35833	654
6.36667	654
6.37500	654
6.38333	654
6.39167	654
6.40000	653
6.40833	652
6.41667	651
6.42500	649
6.43333	647
6.44167	645
6.45000	644
6.45833	643
6.46667	643
6.47500	642
6.48333	641
6.49167	640
6.50000	640
6.50833	639
6.51667	638
6.52500	638
6.53333	637
6.54167	637
6.55000	636
6.55833	635
6.56667	633
6.57500	632
6.58333	632
6.59167	632
6.60000	632
6.60833	632
6.61667	631
6.62500	629
6.63333	629
6.64167	629
6.65000	628
6.65833	627
6.66667	626
6.67500	624
6.68333	623
6.69167	622
6.70000	621
6.70833	623
6.71667	623
6.72500	623
6.73333	622
6.74167	622
6.75000	621
6.75833	621
6.76667	620
6.77500	620
6.78333	619
6.79167	619
6.80000	619
6.80833	619
6.81667	618
6.82500	618
6.83333	617
6.84167	616
6.85000	615
6.85833	615
6.86667	614
6.87500	613
6.88333	614
6.89167	613
6.90000	612
6.90833	611
6.91667	611
6.92500	611
6.93333	611
6.94167	611
6.95000	611
6.95833	611
6.96667	612
6.97500	612
6.98333	611
6.99167	611
7.00000	611
7.00833	611
7.01667	611
7.02500	610
7.03333	609
7.04167	605
7.05000	594
7.05833	583
7.06667	579
7.07500	580
7.08333	584
7.09167	589
7.10000	594
7.10833	598
7.11667	600
7.12500	602
7.13333	603
7.14167	604
7.15000	604
7.15833	605
7.16667	605
7.17500	604
7.18333	603
7.19167	602
7.20000	601
7.20833	599
7.21667	597
7.22500	595
7.23333	594
7.24167	594
7.25000	593
7.25833	592
7.26667	591
7.27500	588
7.28333	587
7.29167	586
7.30000	585
7.30833	585
7.31667	584
7.32500	585
7.33333	585
7.34167	584
7.35000	582
7.35833	582
7.36667	583
7.37500	583
7.38333	584
7.39167	585
7.40000	586
7.40833	587
7.41667	587
7.42500	588
7.43333	589
7.44167	589
7.45000	589
7.45833	587
7.46667	586
7.47500	585
7.48333	584
7.49167	582
7.50000	581
7.50833	580
7.51667	579
7.52500	579
7.53333	578
7.54167	578
7.55000	578
7.55833	579
7.56667	578
7.57500	576
7.58333	575
7.59167	575
7.60000	575
7.60833	575
7.61667	576
7.62500	576
7.63333	576
7.64167	575
7.65000	574
7.65833	574
7.66667	574
7.67500	573
7.68333	573
7.69167	572
7.70000	571
7.70833	570
7.71667	569
7.72500	569
7.73333	570
7.74167	570
7.75000	570
7.75833	570
7.76667	569
7.77500	569
7.78333	569
7.79167	569
7.80000	570
7.80833	569
7.81667	569
7.82500	569
7.83333	570
7.84167	569
7.85000	569
7.85833	568
7.86667	569
7.87500	570
7.88333	569
7.89167	568
7.90000	567
7.90833	567
7.91667	567
7.92500	567
7.93333	568
7.94167	568
7.95000	568
7.95833	568
7.96667	566
7.97500	566
7.98333	567
7.99167	568
8.00000	568
8.00833	567
8.01667	567
8.02500	567
8.03333	568
8.04167	568
8.05000	568
8.05833	569
8.06667	569
8.07500	568
8.08333	568
8.09167	567
8.10000	566
8.10833	566
8.11667	566
8.12500	566
8.13333	566
8.14167	566
8.15000	566
8.15833	566
8.16667	567
8.17500	566
8.18333	565
8.19167	565
8.20000	565
8.20833	565
8.21667	566
8.22500	567
8.23333	566
8.24167	566
8.25000	566
8.25833	565
8.26667	565
8.27500	565
8.28333	565
8.29167	564
8.30000	562
8.30833	561
8.31667	560
8.32500	560
8.33333	560
8.34167	560
8.35000	560
8.35833	561
8.36667	561
8.37500	561
8.38333	562
8.39167	562
8.40000	562
8.40833	561
8.41667	561
8.42500	561
8.43333	560
8.44167	560
8.45000	560
8.45833	559
8.46667	558
8.47500	557
8.48333	557
8.49167	558
8.50000	558
8.50833	558
8.51667	557
8.52500	556
8.53333	556
8.54167	555
8.55000	555
8.55833	555
8.56667	556
8.57500	556
8.58333	556
8.59167	556
8.60000	555
8.60833	554
8.61667	554
8.62500	553
8.63333	553
8.64167	553
8.65000	553
8.65833	552
8.66667	552
8.67500	552
8.68333	552
8.69167	553
8.70000	552
8.70833	552
8.71667	551
8.72500	551
8.73333	551
8.74167	552
8.75000	552
8.75833	551
8.76667	549
8.77500	548
8.78333	548
8.79167	549
8.80000	550
8.80833	550
8.81667	550
8.82500	549
8.83333	549
8.84167	550
8.85000	551
8.85833	550
8.86667	550
8.87500	550
8.88333	550
8.89167	550
8.90000	551
8.90833	551
8.91667	551
8.92500	554
8.93333	556
8.94167	557
8.95000	559
8.95833	560
8.96667	562
8.97500	564
8.98333	566
8.99167	568
9.00000	568
9.00833	569
9.01667	569
9.02500	569
9.03333	568
9.04167	567
9.05000	566
9.05833	566
9.06667	565
9.07500	563
9.08333	561
9.09167	560
9.10000	559
9.10833	558
9.11667	557
9.12500	556
9.13333	555
9.14167	553
9.15000	551
9.15833	550
9.16667	550
9.17500	549
9.18333	549
9.19167	548
9.20000	546
9.20833	545
9.21667	544
9.22500	545
9.23333	545
9.24167	545
9.25000	545
9.25833	545
9.26667	544
9.27500	544
9.28333	544
9.29167	544
9.30000	544
9.30833	543
9.31667	543
9.32500	543
9.33333	543
9.34167	544
9.35000	544
9.35833	544
9.36667	543
9.37500	543
9.38333	543
9.39167	543
9.40000	542
9.40833	542
9.41667	542
9.42500	541
9.43333	541
9.44167	541
9.45000	541
9.45833	541
9.46667	541
9.47500	541
9.48333	540
9.49167	540
9.50000	540
9.50833	540
9.51667	540
9.52500	540
9.53333	540
9.54167	540
9.55000	540
9.55833	540
9.56667	540
9.57500	540
9.58333	539
9.59167	539
9.60000	538
9.60833	538
9.61667	539
9.62500	540
9.63333	540
9.64167	540
9.65000	540
9.65833	540
9.66667	540
9.67500	540
9.68333	539
9.69167	538
9.70000	538
9.70833	538
9.71667	538
9.72500	538
9.73333	539
9.74167	538
9.75000	539
9.75833	539
9.76667	540
9.77500	539
9.78333	539
9.79167	539
9.80000	538
9.80833	537
9.81667	537
9.82500	537
9.83333	537
9.84167	537
9.85000	537
9.85833	537
9.86667	536
9.87500	536
9.88333	536
9.89167	536
9.90000	536
9.90833	536
9.91667	536
9.92500	536
9.93333	536
9.94167	535
9.95000	534
9.95833	533
9.96667	534
9.97500	534
9.98333	534
9.99167	534
10.00000	535
10.00833	535
10.01667	535
10.02500	535
10.03333	535
10.04167	535
10.05000	535
10.05833	535
10.06667	534
10.07500	535
10.08333	535
10.09167	533
10.10000	532
10.10833	533
10.11667	533
10.12500	533
10.13333	534
10.14167	534
10.15000	534
10.15833	535
10.16667	535
10.17500	534
10.18333	534
10.19167	534
10.20000	534
10.20833	534
10.21667	533
10.22500	533
10.23333	533
10.24167	533
10.25000	533
10.25833	534
10.26667	535
10.27500	536
10.28333	535
10.29167	535
10.30000	534
10.30833	534
10.31667	534
10.32500	533
10.33333	532
10.34167	532
10.35000	532
10.35833	532
10.36667	532
10.37500	531
10.38333	531
10.39167	532
10.40000	531
10.40833	531
10.41667	531
10.42500	532
10.43333	533
10.44167	533
10.45000	533
10.45833	533
10.46667	534
10.47500	535
10.48333	537
10.49167	537
10.50000	538
10.50833	542
10.51667	547
10.52500	555
10.53333	565
10.54167	579
10.55000	599
10.55833	625
10.56667	659
10.57500	703
10.58333	758
10.59167	826
10.60000	910
10.60833	1012
10.61667	1135
10.62500	1278
10.63333	1444
10.64167	1634
10.65000	1848
10.65833	2086
10.66667	2347
10.67500	2635
10.68333	2950
10.69167	3291
10.70000	3662
10.70833	4063
10.71667	4495
10.72500	4958
10.73333	5456
10.74167	5989
10.75000	6558
10.75833	7166
10.76667	7813
10.77500	8500
10.78333	9231
10.79167	10009
10.80000	10837
10.80833	11717
10.81667	12652
10.82500	13646
10.83333	14701
10.84167	15822
10.85000	17014
10.85833	18279
10.86667	19623
10.87500	21049
10.88333	22560
10.89167	24161
10.90000	25853
10.90833	27637
10.91667	29512
10.92500	31472
10.93333	33508
10.94167	35604
10.95000	37734
10.95833	39859
10.96667	41917
10.97500	43819
10.98333	45438
10.99167	46611
11.00000	47136
11.00833	46817
11.01667	45498
11.02500	43110
11.03333	39712
11.04167	35486
11.05000	30719
11.05833	25751
11.06667	20916
11.07500	16489
11.08333	12656
11.09167	9502
11.10000	7025
11.10833	5160
11.11667	3807
11.12500	2857
11.13333	2207
11.14167	1771
11.15000	1483
11.15833	1292
11.16667	1163
11.17500	1076
11.18333	1013
11.19167	966
11.20000	930
11.20833	900
11.21667	876
11.22500	854
11.23333	835
11.24167	817
11.25000	801
11.25833	785
11.26667	770
11.27500	756
11.28333	745
11.29167	733
11.30000	722
11.30833	712
11.31667	704
11.32500	696
11.33333	689
11.34167	682
11.35000	675
11.35833	669
11.36667	662
11.37500	655
11.38333	649
11.39167	644
11.40000	640
11.40833	636
11.41667	632
11.42500	628
11.43333	624
11.44167	620
11.45000	616
11.45833	613
11.46667	610
11.47500	607
11.48333	604
11.49167	601
11.50000	599
11.50833	598
11.51667	596
11.52500	593
11.53333	591
11.54167	589
11.55000	587
11.55833	586
11.56667	584
11.57500	583
11.58333	581
11.59167	581
11.60000	580
11.60833	580
11.61667	579
11.62500	577
11.63333	576
11.64167	575
11.65000	575
11.65833	574
11.66667	573
11.67500	572
11.68333	570
11.69167	569
11.70000	568
11.70833	568
11.71667	567
11.72500	567
11.73333	566
11.74167	566
11.75000	565
11.75833	563
11.76667	562
11.77500	561
11.78333	560
11.79167	559
11.80000	558
11.80833	557
11.81667	556
11.82500	556
11.83333	556
11.84167	556
11.85000	556
11.85833	556
11.86667	554
11.87500	553
11.88333	552
11.89167	552
11.90000	552
11.90833	551
11.91667	550
11.92500	549
11.93333	549
11.94167	549
11.95000	549
11.95833	549
11.96667	549
11.97500	549
11.98333	548
11.99167	547
12.00000	547
12.00833	547
12.01667	546
12.02500	544
12.03333	544
12.04167	544
12.05000	544
12.05833	544
12.06667	544
12.07500	544
12.08333	543
12.09167	543
12.10000	543
12.10833	542
12.11667	542
12.12500	542
12.13333	542
12.14167	543
12.15000	542
12.15833	542
12.16667	541
12.17500	542
12.18333	541
12.19167	541
12.20000	541
12.20833	540
12.21667	539
12.22500	539
12.23333	538
12.24167	537
12.25000	537
12.25833	537
12.26667	537
12.27500	537
12.28333	537
12.29167	537
12.30000	537
12.30833	536
12.31667	537
12.32500	537
12.33333	538
12.34167	536
12.35000	536
12.35833	536
12.36667	537
12.37500	537
12.38333	536
12.39167	536
12.40000	536
12.40833	535
12.41667	535
12.42500	535
12.43333	535
12.44167	535
12.45000	536
12.45833	536
12.46667	535
12.47500	535
12.48333	535
12.49167	535
12.50000	536
12.50833	537
12.51667	538
12.52500	537
12.53333	537
12.54167	537
12.55000	536
12.55833	535
12.56667	534
12.57500	533
12.58333	532
12.59167	532
12.60000	534
12.60833	535
12.61667	535
12.62500	534
12.63333	534
12.64167	534
12.65000	534
12.65833	534
12.66667	535
12.67500	535
12.68333	535
12.69167	535
12.70000	535
12.70833	535
12.71667	534
12.72500	535
12.73333	535
12.74167	536
12.75000	536
12.75833	535
12.76667	533
12.77500	533
12.78333	534
12.79167	535
12.80000	535
12.80833	534
12.81667	533
12.82500	533
12.83333	532
12.84167	533
12.85000	533
12.85833	534
12.86667	535
12.87500	535
12.88333	536
12.89167	535
12.90000	535
12.90833	534
12.91667	533
12.92500	533
12.93333	532
12.94167	532
12.95000	532
12.95833	532
12.96667	532
12.97500	531
12.98333	531
12.99167	532
13.00000	532
13.00833	532
13.01667	531
13.02500	531
13.03333	531
13.04167	531
13.05000	532
13.05833	533
13.06667	534
13.07500	534
13.08333	534
13.09167	532
13.10000	533
13.10833	533
13.11667	534
13.12500	533
13.13333	532
13.14167	531
13.15000	530
13.15833	530
13.16667	530
13.17500	530
13.18333	530
13.19167	531
13.20000	531
13.20833	531
13.21667	531
13.22500	531
13.23333	531
13.24167	530
13.25000	529
13.25833	530
13.26667	530
13.27500	531
13.28333	531
13.29167	531
13.30000	530
13.30833	530
13.31667	530
13.32500	530
13.33333	529
13.34167	530
13.35000	530
13.35833	530
13.36667	529
13.37500	528
13.38333	528
13.39167	529
13.40000	529
13.40833	530
13.41667	530
13.42500	531
13.43333	530
13.44167	529
13.45000	529
13.45833	529
13.46667	528
13.47500	529
13.48333	529
13.49167	529
13.50000	528
13.50833	528
13.51667	528
13.52500	528
13.53333	528
13.54167	528
13.55000	529
13.55833	530
13.56667	530
13.57500	530
13.58333	530
13.59167	531
13.60000	531
13.60833	530
13.61667	529
13.62500	528
13.63333	528
13.64167	528
13.65000	528
13.65833	528
13.66667	527
13.67500	528
13.68333	528
13.69167	528
13.70000	529
13.70833	529
13.71667	530
13.72500	530
13.73333	530
13.74167	530
13.75000	530
13.75833	530
13.76667	529
13.77500	530
13.78333	529
13.79167	529
13.80000	528
13.80833	527
13.81667	528
13.82500	528
13.83333	529
13.84167	529
13.85000	528
13.85833	527
13.86667	526
13.87500	526
13.88333	526
13.89167	524
13.90000	522
13.90833	521
13.91667	519
13.92500	517
13.93333	514
13.94167	511
13.95000	508
13.95833	505
13.96667	503
13.97500	500
13.98333	496
13.99167	492
14.00000	488
14.00833	484
14.01667	481
14.02500	479
14.03333	477
14.04167	475
14.05000	475
14.05833	475
14.06667	474
14.07500	475
14.08333	477
14.09167	479
14.10000	481
14.10833	484
14.11667	486
14.12500	488
14.13333	490
14.14167	493
14.15000	496
14.15833	498
14.16667	502
14.17500	505
14.18333	508
14.19167	511
14.20000	513
14.20833	514
14.21667	515
14.22500	515
14.23333	516
14.24167	517
14.25000	518
14.25833	520
14.26667	520
14.27500	521
14.28333	521
14.29167	522
14.30000	522
14.30833	523
14.31667	523
14.32500	523
14.33333	523
14.34167	524
14.35000	525
14.35833	525
14.36667	526
14.37500	525
14.38333	525
14.39167	525
14.40000	525
14.40833	525
14.41667	525
14.42500	525
14.43333	525
14.44167	525
14.45000	526
14.45833	526
14.46667	525
14.47500	524
14.48333	524
14.49167	523
14.50000	524
14.50833	525
14.51667	526
14.52500	527
14.53333	526
14.54167	525
14.55000	525
14.55833	526
14.56667	525
14.57500	525
14.58333	525
14.59167	525
14.60000	525
14.60833	525
14.61667	525
14.62500	525
14.63333	525
14.64167	525
14.65000	525
14.65833	525
14.66667	525
14.67500	525
14.68333	524
14.69167	524
14.70000	526
14.70833	527
14.71667	528
14.72500	529
14.73333	529
14.74167	528
14.75000	527
14.75833	527
14.76667	527
14.77500	526
14.78333	526
14.79167	527
14.80000	527
14.80833	526
14.81667	525
14.82500	525
14.83333	524
14.84167	524
14.85000	524
14.85833	525
14.86667	525
14.87500	526
14.88333	527
14.89167	526
14.90000	526
14.90833	526
14.91667	526
14.92500	526
14.93333	526
14.94167	527
14.95000	527
14.95833	527
14.96667	526
14.97500	526
14.98333	526
14.99167	526
15.00000	526
15.00833	525
15.01667	525
15.02500	526
15.03333	526
15.04167	527
15.05000	527
15.05833	529
15.06667	532
15.07500	533
15.08333	533
15.09167	534
15.10000	533
15.10833	533
15.11667	534
15.12500	535
15.13333	536
15.14167	536
15.15000	536
15.15833	537
15.16667	537
15.17500	539
15.18333	540
15.19167	541
15.20000	540
15.20833	541
15.21667	541
15.22500	541
15.23333	541
15.24167	541
15.25000	542
15.25833	542
15.26667	542
15.27500	542
15.28333	541
15.29167	540
15.30000	539
15.30833	538
15.31667	538
15.32500	537
15.33333	535
15.34167	534
15.35000	534
15.35833	534
15.36667	535
15.37500	535
15.38333	535
15.39167	535
15.40000	534
15.40833	534
15.41667	534
15.42500	534
15.43333	534
15.44167	532
15.45000	532
15.45833	531
15.46667	531
15.47500	529
